user_id,user_total_orders,user_avg_order_interval,user_std_order_interval,user_preferred_dow,user_preferred_hour,user_days_since_last_order,user_total_items,user_total_reorders,user_reorder_rate,user_unique_products,user_unique_departments,user_unique_aisles,user_avg_basket_size,cluster,segment_name
4092,5,1.6,1.5165751,1,16,0.0,38,10,0.2632,28,9,15,7.6,3,Routine Convenience Buyers
4093,4,22.5,15.0,0,10,30.0,102,20,0.1961,82,12,33,25.5,0,Full-Pantry Bulk Shoppers
4094,11,6.6363635,3.5853236,6,11,0.0,110,69,0.6273,41,11,16,10.0,3,Routine Convenience Buyers
4095,9,17.666666,11.011357,0,11,10.0,77,45,0.5844,32,10,19,8.56,3,Routine Convenience Buyers
4096,3,15.333333,15.011107,0,23,16.0,15,4,0.2667,11,6,8,5.0,2,Occasional / At-Risk Shoppers
4097,6,9.5,5.9581876,0,8,7.0,77,30,0.3896,47,13,26,12.83,3,Routine Convenience Buyers
4098,38,8.789474,5.1262856,2,13,4.0,398,294,0.7387,104,12,39,10.47,1,High-Value Frequent Loyalists
4099,34,9.6470585,6.6646166,0,13,28.0,278,148,0.5324,130,12,39,8.18,1,High-Value Frequent Loyalists
4100,22,13.318182,7.542807,2,8,8.0,322,208,0.646,114,14,46,14.64,0,Full-Pantry Bulk Shoppers
4101,5,10.8,9.782638,0,6,10.0,92,32,0.3478,60,15,36,18.4,0,Full-Pantry Bulk Shoppers
4102,16,8.125,7.0035706,3,8,8.0,76,30,0.3947,46,11,27,4.75,3,Routine Convenience Buyers
4103,6,2.3333333,2.4221203,0,11,0.0,57,18,0.3158,39,14,26,9.5,3,Routine Convenience Buyers
4104,9,14.777778,11.551816,2,14,4.0,96,22,0.2292,74,11,31,10.67,3,Routine Convenience Buyers
4105,5,19.8,12.070625,3,12,19.0,11,5,0.4545,6,2,4,2.2,2,Occasional / At-Risk Shoppers
4106,9,7.888889,6.1327896,0,16,13.0,66,28,0.4242,38,11,26,7.33,3,Routine Convenience Buyers
4107,3,14.333333,15.044379,1,18,30.0,22,3,0.1364,19,9,13,7.33,2,Occasional / At-Risk Shoppers
4108,35,9.6,6.535874,2,16,17.0,244,137,0.5615,107,12,34,6.97,1,High-Value Frequent Loyalists
4109,6,12.166667,8.01041,3,14,20.0,95,27,0.2842,68,13,31,15.83,0,Full-Pantry Bulk Shoppers
4110,8,16.375,11.8193245,0,18,30.0,41,8,0.1951,33,12,19,5.12,2,Occasional / At-Risk Shoppers
4111,13,11.230769,8.98289,0,19,6.0,137,42,0.3066,95,13,41,10.54,3,Routine Convenience Buyers
4112,6,21.833334,12.172373,1,15,30.0,56,7,0.125,49,10,31,9.33,2,Occasional / At-Risk Shoppers
4113,3,12.666667,15.534907,0,4,8.0,74,38,0.5135,36,9,21,24.67,0,Full-Pantry Bulk Shoppers
4114,16,10.9375,7.6634955,1,9,18.0,316,236,0.7468,80,11,24,19.75,0,Full-Pantry Bulk Shoppers
4115,46,6.7608695,4.8952804,4,21,2.0,859,646,0.752,213,15,58,18.67,1,High-Value Frequent Loyalists
4116,9,5.3333335,4.41588,4,9,3.0,155,38,0.2452,117,14,58,17.22,0,Full-Pantry Bulk Shoppers
4117,28,4.785714,2.8330998,6,10,1.0,149,51,0.3423,98,15,41,5.32,1,High-Value Frequent Loyalists
4118,44,7.2272725,4.614757,2,16,11.0,442,307,0.6946,135,17,65,10.05,1,High-Value Frequent Loyalists
4119,58,6.0,3.1843917,6,9,12.0,1057,871,0.824,186,12,47,18.22,1,High-Value Frequent Loyalists
4120,5,23.6,13.221195,4,10,30.0,19,2,0.1053,17,8,13,3.8,2,Occasional / At-Risk Shoppers
4121,21,12.571428,10.679754,5,17,14.0,246,142,0.5772,104,16,47,11.71,0,Full-Pantry Bulk Shoppers
4122,40,8.75,4.6671247,1,7,7.0,81,66,0.8148,15,7,13,2.02,1,High-Value Frequent Loyalists
4123,16,5.875,4.6886387,1,9,14.0,159,80,0.5031,79,15,40,9.94,0,Full-Pantry Bulk Shoppers
4124,17,14.176471,9.091447,0,11,7.0,168,99,0.5893,69,15,36,9.88,0,Full-Pantry Bulk Shoppers
4125,5,24.0,13.416408,0,7,30.0,68,11,0.1618,57,12,26,13.6,2,Occasional / At-Risk Shoppers
4126,3,12.0,11.135529,0,12,14.0,6,1,0.1667,5,3,5,2.0,3,Routine Convenience Buyers
4127,26,7.230769,6.6591754,0,19,12.0,148,102,0.6892,46,10,19,5.69,1,High-Value Frequent Loyalists
4128,5,7.0,7.3824115,4,17,7.0,40,10,0.25,30,11,20,8.0,3,Routine Convenience Buyers
4129,21,16.52381,7.089563,0,10,27.0,250,191,0.764,59,12,25,11.9,0,Full-Pantry Bulk Shoppers
4130,44,7.181818,5.5374947,6,16,27.0,371,191,0.5148,180,15,62,8.43,1,High-Value Frequent Loyalists
4131,15,15.733334,10.552363,1,10,25.0,243,93,0.3827,150,14,54,16.2,0,Full-Pantry Bulk Shoppers
4132,4,22.5,15.0,2,12,30.0,33,6,0.1818,27,12,18,8.25,2,Occasional / At-Risk Shoppers
4133,19,9.526316,7.862488,2,11,14.0,178,72,0.4045,106,13,45,9.37,3,Routine Convenience Buyers
4134,3,7.0,7.0,0,18,7.0,28,4,0.1429,24,12,18,9.33,3,Routine Convenience Buyers
4135,8,22.625,11.770878,3,13,30.0,71,38,0.5352,33,10,22,8.88,2,Occasional / At-Risk Shoppers
4136,5,20.0,14.142136,2,11,30.0,33,11,0.3333,22,9,16,6.6,2,Occasional / At-Risk Shoppers
4137,4,20.0,13.638182,1,14,27.0,41,12,0.2927,29,7,15,10.25,2,Occasional / At-Risk Shoppers
4138,23,9.173913,7.673166,2,14,19.0,122,68,0.5574,54,14,27,5.3,3,Routine Convenience Buyers
4139,4,13.5,13.025616,2,7,17.0,14,3,0.2143,11,6,10,3.5,2,Occasional / At-Risk Shoppers
4140,4,3.5,4.041452,1,11,0.0,54,28,0.5185,26,8,18,13.5,3,Routine Convenience Buyers
4141,9,25.333334,10.29563,0,8,30.0,45,23,0.5111,22,10,17,5.0,2,Occasional / At-Risk Shoppers
4142,4,8.5,6.608076,0,12,16.0,70,33,0.4714,37,10,23,17.5,0,Full-Pantry Bulk Shoppers
4143,7,10.428572,10.469912,3,12,30.0,36,6,0.1667,30,5,17,5.14,2,Occasional / At-Risk Shoppers
4144,9,9.666667,6.819091,0,18,22.0,98,29,0.2959,69,13,33,10.89,0,Full-Pantry Bulk Shoppers
4145,6,6.6666665,4.082483,4,15,12.0,40,9,0.225,31,11,19,6.67,3,Routine Convenience Buyers
4146,10,9.3,9.510813,1,19,7.0,123,64,0.5203,59,13,24,12.3,3,Routine Convenience Buyers
4147,23,13.782609,8.533126,1,10,22.0,172,81,0.4709,91,13,37,7.48,0,Full-Pantry Bulk Shoppers
4148,24,13.791667,9.9300995,5,15,20.0,56,38,0.6786,18,6,11,2.33,3,Routine Convenience Buyers
4149,5,17.6,11.436783,4,9,24.0,5,2,0.4,3,2,3,1.0,2,Occasional / At-Risk Shoppers
4150,4,5.5,3.6968455,2,18,7.0,18,7,0.3889,11,4,6,4.5,3,Routine Convenience Buyers
4151,20,16.9,6.904613,0,10,10.0,928,736,0.7931,192,14,51,46.4,0,Full-Pantry Bulk Shoppers
4152,6,15.5,12.405643,0,13,30.0,83,51,0.6145,32,10,19,13.83,0,Full-Pantry Bulk Shoppers
4153,8,13.5,10.623425,3,18,19.0,90,34,0.3778,56,14,34,11.25,0,Full-Pantry Bulk Shoppers
4154,6,21.833334,11.703276,0,17,30.0,21,5,0.2381,16,8,10,3.5,2,Occasional / At-Risk Shoppers
4155,6,16.666666,13.603921,6,10,30.0,29,10,0.3448,19,8,16,4.83,2,Occasional / At-Risk Shoppers
4156,6,8.833333,6.337718,1,15,5.0,117,23,0.1966,94,13,42,19.5,0,Full-Pantry Bulk Shoppers
4157,31,9.83871,6.583296,6,13,30.0,445,222,0.4989,223,13,61,14.35,0,Full-Pantry Bulk Shoppers
4158,8,20.5,11.313708,2,16,12.0,110,63,0.5727,47,12,29,13.75,0,Full-Pantry Bulk Shoppers
4159,3,6.6666665,7.0237694,1,8,6.0,25,8,0.32,17,7,12,8.33,3,Routine Convenience Buyers
4160,5,17.0,11.489125,6,15,23.0,6,3,0.5,3,3,3,1.2,2,Occasional / At-Risk Shoppers
4161,3,17.666666,15.69501,4,10,23.0,12,3,0.25,9,6,8,4.0,2,Occasional / At-Risk Shoppers
4162,3,20.0,17.320509,1,8,30.0,38,10,0.2632,28,8,17,12.67,2,Occasional / At-Risk Shoppers
4163,30,4.866667,5.7818584,1,13,4.0,197,69,0.3503,128,12,41,6.57,3,Routine Convenience Buyers
4164,3,12.333333,15.69501,2,18,30.0,11,0,0.0,11,7,9,3.67,2,Occasional / At-Risk Shoppers
4165,13,12.076923,11.206111,2,13,30.0,94,13,0.1383,81,9,32,7.23,2,Occasional / At-Risk Shoppers
4166,50,7.0,3.7416575,0,14,8.0,717,657,0.9163,60,11,26,14.34,1,High-Value Frequent Loyalists
4167,11,13.636364,9.646479,0,15,30.0,82,33,0.4024,49,14,28,7.45,2,Occasional / At-Risk Shoppers
4168,16,13.875,6.3126855,0,18,15.0,229,117,0.5109,112,13,45,14.31,0,Full-Pantry Bulk Shoppers
4169,3,7.6666665,10.016653,1,17,19.0,39,13,0.3333,26,12,20,13.0,0,Full-Pantry Bulk Shoppers
4170,48,7.1041665,5.9581504,1,12,8.0,508,280,0.5512,228,18,67,10.58,1,High-Value Frequent Loyalists
4171,18,11.277778,7.1109324,5,8,3.0,40,28,0.7,12,4,8,2.22,3,Routine Convenience Buyers
4172,12,13.5,8.649751,0,13,21.0,180,67,0.3722,113,17,46,15.0,0,Full-Pantry Bulk Shoppers
4173,8,11.5,9.273619,2,1,30.0,133,34,0.2556,99,11,33,16.62,0,Full-Pantry Bulk Shoppers
4174,4,10.75,13.200378,6,12,6.0,24,9,0.375,15,7,10,6.0,3,Routine Convenience Buyers
4175,8,7.5,5.264436,6,12,7.0,38,8,0.2105,30,14,24,4.75,3,Routine Convenience Buyers
4176,41,5.731707,4.9194736,1,10,3.0,361,237,0.6565,124,12,35,8.8,1,High-Value Frequent Loyalists
4177,49,5.979592,3.7332392,3,13,5.0,580,356,0.6138,224,14,49,11.84,1,High-Value Frequent Loyalists
4178,19,16.210526,10.4964485,5,13,30.0,326,196,0.6012,130,15,48,17.16,0,Full-Pantry Bulk Shoppers
4179,34,9.411765,7.114295,2,18,3.0,266,128,0.4812,138,15,48,7.82,1,High-Value Frequent Loyalists
4180,14,13.928572,7.650684,5,16,18.0,132,67,0.5076,65,11,26,9.43,0,Full-Pantry Bulk Shoppers
4181,6,23.833334,12.006943,1,14,30.0,35,15,0.4286,20,9,15,5.83,2,Occasional / At-Risk Shoppers
4182,18,12.388889,10.239134,1,7,8.0,194,124,0.6392,70,10,31,10.78,3,Routine Convenience Buyers
4183,4,18.0,13.9523,3,6,14.0,51,12,0.2353,39,11,29,12.75,0,Full-Pantry Bulk Shoppers
4184,4,12.5,8.888194,6,12,15.0,25,6,0.24,19,7,12,6.25,3,Routine Convenience Buyers
4185,3,12.0,15.874508,2,9,6.0,47,10,0.2128,37,8,21,15.67,3,Routine Convenience Buyers
4186,12,19.916666,11.204369,0,8,22.0,92,35,0.3804,57,15,35,7.67,2,Occasional / At-Risk Shoppers
4187,40,3.1,1.9585447,6,16,1.0,296,137,0.4628,159,17,61,7.4,1,High-Value Frequent Loyalists
4188,3,20.0,17.320509,4,17,30.0,27,1,0.037,26,10,23,9.0,2,Occasional / At-Risk Shoppers
4189,10,19.4,10.782702,0,10,30.0,75,24,0.32,51,12,29,7.5,2,Occasional / At-Risk Shoppers
4190,12,5.9166665,7.739607,2,17,29.0,65,26,0.4,39,11,22,5.42,3,Routine Convenience Buyers
4191,3,19.0,16.52271,0,9,27.0,19,4,0.2105,15,7,12,6.33,2,Occasional / At-Risk Shoppers
4192,60,5.9666667,2.90509,6,8,5.0,914,744,0.814,170,15,49,15.23,1,High-Value Frequent Loyalists
4193,40,5.65,4.801442,5,15,5.0,369,217,0.5881,152,14,50,9.22,1,High-Value Frequent Loyalists
4194,28,8.321428,5.0629635,1,13,3.0,313,242,0.7732,71,13,32,11.18,1,High-Value Frequent Loyalists
4195,5,11.2,10.256705,0,12,8.0,173,60,0.3468,113,15,44,34.6,0,Full-Pantry Bulk Shoppers
4196,32,9.46875,6.628309,6,14,14.0,371,181,0.4879,190,17,61,11.59,1,High-Value Frequent Loyalists
4197,9,13.444445,11.822765,3,12,30.0,64,33,0.5156,31,6,15,7.11,2,Occasional / At-Risk Shoppers
4198,5,18.4,15.899686,5,17,30.0,93,16,0.172,77,15,41,18.6,0,Full-Pantry Bulk Shoppers
4199,99,3.4242425,3.310746,1,13,6.0,700,519,0.7414,181,15,50,7.07,1,High-Value Frequent Loyalists
4200,4,20.0,13.638182,0,12,23.0,32,3,0.0938,29,10,20,8.0,2,Occasional / At-Risk Shoppers
4201,9,10.111111,8.550504,3,19,7.0,101,64,0.6337,37,12,26,11.22,3,Routine Convenience Buyers
4202,5,14.4,15.05988,1,8,30.0,28,9,0.3214,19,6,11,5.6,2,Occasional / At-Risk Shoppers
4203,13,11.384615,11.184353,0,6,11.0,245,120,0.4898,125,16,51,18.85,0,Full-Pantry Bulk Shoppers
4204,15,14.4,10.821936,6,13,25.0,182,77,0.4231,105,16,50,12.13,0,Full-Pantry Bulk Shoppers
4205,5,4.2,5.7183914,1,9,13.0,24,3,0.125,21,5,12,4.8,3,Routine Convenience Buyers
4206,16,7.5,5.354126,0,18,5.0,104,34,0.3269,70,11,29,6.5,3,Routine Convenience Buyers
4207,3,17.0,15.394804,0,8,30.0,34,6,0.1765,28,7,10,11.33,2,Occasional / At-Risk Shoppers
4208,41,8.756098,6.155406,2,10,4.0,612,467,0.7631,145,12,39,14.93,1,High-Value Frequent Loyalists
4209,21,11.904762,5.999206,2,19,13.0,256,131,0.5117,125,13,47,12.19,0,Full-Pantry Bulk Shoppers
4210,9,25.11111,9.955457,6,7,30.0,58,31,0.5345,27,7,13,6.44,2,Occasional / At-Risk Shoppers
4211,21,11.571428,8.675088,4,11,6.0,301,217,0.7209,84,15,44,14.33,1,High-Value Frequent Loyalists
4212,4,17.75,13.425721,0,8,15.0,23,5,0.2174,18,6,11,5.75,2,Occasional / At-Risk Shoppers
4213,25,8.72,7.4415503,0,14,30.0,203,109,0.5369,94,17,48,8.12,0,Full-Pantry Bulk Shoppers
4214,13,17.307692,10.322989,1,8,30.0,15,5,0.3333,10,6,9,1.15,2,Occasional / At-Risk Shoppers
4215,22,9.227273,4.9080286,6,14,8.0,188,116,0.617,72,12,33,8.55,3,Routine Convenience Buyers
4216,11,9.272727,10.7711735,1,13,30.0,89,35,0.3933,54,14,28,8.09,0,Full-Pantry Bulk Shoppers
4217,6,8.166667,6.8239775,1,1,17.0,78,24,0.3077,54,13,33,13.0,0,Full-Pantry Bulk Shoppers
4218,23,14.217391,9.88551,3,16,14.0,498,372,0.747,126,14,52,21.65,0,Full-Pantry Bulk Shoppers
4219,6,22.333334,11.707547,4,10,30.0,38,20,0.5263,18,7,9,6.33,2,Occasional / At-Risk Shoppers
4220,36,8.027778,5.5522766,3,15,6.0,264,163,0.6174,101,14,47,7.33,1,High-Value Frequent Loyalists
4221,10,16.7,12.065102,3,7,25.0,57,21,0.3684,36,12,23,5.7,2,Occasional / At-Risk Shoppers
4222,8,21.5,11.263087,4,8,17.0,43,25,0.5814,18,6,11,5.38,2,Occasional / At-Risk Shoppers
4223,45,7.7555556,4.533489,2,10,14.0,417,274,0.6571,143,13,57,9.27,1,High-Value Frequent Loyalists
4224,40,8.725,5.755655,1,7,10.0,615,359,0.5837,256,15,66,15.38,1,High-Value Frequent Loyalists
4225,9,20.88889,11.591424,5,6,30.0,35,18,0.5143,17,6,11,3.89,2,Occasional / At-Risk Shoppers
4226,8,15.375,12.512137,2,18,3.0,38,10,0.2632,28,6,11,4.75,3,Routine Convenience Buyers
4227,6,22.0,11.61034,0,6,24.0,19,9,0.4737,10,5,9,3.17,2,Occasional / At-Risk Shoppers
4228,36,7.2222223,8.822411,5,14,30.0,52,31,0.5962,21,7,13,1.44,3,Routine Convenience Buyers
4229,99,3.6262627,3.052553,3,8,8.0,1036,935,0.9025,101,11,30,10.46,1,High-Value Frequent Loyalists
4230,9,3.1111112,2.9344695,5,12,7.0,56,31,0.5536,25,5,11,6.22,3,Routine Convenience Buyers
4231,17,15.470589,10.937994,1,15,30.0,86,39,0.4535,47,13,30,5.06,2,Occasional / At-Risk Shoppers
4232,13,10.307693,10.225659,1,15,11.0,136,39,0.2868,97,15,44,10.46,0,Full-Pantry Bulk Shoppers
4233,3,16.666666,15.275252,1,17,20.0,22,4,0.1818,18,8,16,7.33,2,Occasional / At-Risk Shoppers
4234,7,10.857142,9.263343,4,9,9.0,132,78,0.5909,54,11,25,18.86,0,Full-Pantry Bulk Shoppers
4235,10,9.5,9.800794,0,13,30.0,125,65,0.52,60,13,34,12.5,0,Full-Pantry Bulk Shoppers
4236,3,4.6666665,4.041452,0,10,7.0,40,15,0.375,25,7,15,13.33,3,Routine Convenience Buyers
4237,9,21.555555,9.422196,3,17,22.0,18,9,0.5,9,5,8,2.0,2,Occasional / At-Risk Shoppers
4238,45,7.866667,5.8020372,1,16,10.0,146,109,0.7466,37,10,19,3.24,1,High-Value Frequent Loyalists
4239,6,9.166667,8.44788,0,8,13.0,93,40,0.4301,53,14,25,15.5,0,Full-Pantry Bulk Shoppers
4240,7,17.0,10.878113,2,12,20.0,27,8,0.2963,19,8,14,3.86,2,Occasional / At-Risk Shoppers
4241,5,18.6,14.449913,0,19,6.0,56,20,0.3571,36,9,20,11.2,3,Routine Convenience Buyers
4242,9,6.111111,3.1001792,5,14,3.0,92,63,0.6848,29,6,17,10.22,3,Routine Convenience Buyers
4243,4,11.5,12.922848,3,7,9.0,38,11,0.2895,27,9,13,9.5,3,Routine Convenience Buyers
4244,7,17.0,10.424331,5,17,13.0,63,33,0.5238,30,12,22,9.0,0,Full-Pantry Bulk Shoppers
4245,8,16.5,11.526367,6,11,7.0,70,38,0.5429,32,10,19,8.75,3,Routine Convenience Buyers
4246,25,11.92,8.504509,6,13,9.0,470,335,0.7128,135,14,59,18.8,0,Full-Pantry Bulk Shoppers
4247,6,18.333334,13.426342,0,14,7.0,43,7,0.1628,36,12,22,7.17,3,Routine Convenience Buyers
4248,19,16.157894,9.203038,1,8,20.0,354,252,0.7119,102,15,47,18.63,0,Full-Pantry Bulk Shoppers
4249,11,12.363636,10.809928,4,9,1.0,98,36,0.3673,62,14,30,8.91,3,Routine Convenience Buyers
4250,6,18.0,11.8490505,2,9,30.0,12,6,0.5,6,4,5,2.0,2,Occasional / At-Risk Shoppers
4251,14,12.071428,4.8748064,5,9,16.0,217,96,0.4424,121,18,57,15.5,0,Full-Pantry Bulk Shoppers
4252,23,13.521739,9.12474,0,20,30.0,239,127,0.5314,112,14,46,10.39,0,Full-Pantry Bulk Shoppers
4253,9,8.444445,5.1261854,1,8,9.0,41,28,0.6829,13,3,7,4.56,3,Routine Convenience Buyers
4254,21,13.285714,9.424133,5,10,9.0,274,166,0.6058,108,14,36,13.05,0,Full-Pantry Bulk Shoppers
4255,24,9.291667,8.990232,1,9,30.0,292,209,0.7158,83,13,37,12.17,0,Full-Pantry Bulk Shoppers
4256,18,16.055555,10.12552,2,12,13.0,312,189,0.6058,123,15,47,17.33,0,Full-Pantry Bulk Shoppers
4257,4,9.25,6.2383223,0,16,13.0,6,3,0.5,3,3,3,1.5,3,Routine Convenience Buyers
4258,18,5.3333335,3.124853,6,17,6.0,194,101,0.5206,93,14,42,10.78,1,High-Value Frequent Loyalists
4259,7,20.571428,10.130106,2,22,23.0,7,6,0.8571,1,1,1,1.0,2,Occasional / At-Risk Shoppers
4260,6,19.166666,12.812754,2,3,10.0,51,30,0.5882,21,7,12,8.5,3,Routine Convenience Buyers
4261,3,4.0,4.0,0,13,4.0,10,3,0.3,7,4,5,3.33,3,Routine Convenience Buyers
4262,4,19.0,14.282857,3,14,30.0,52,20,0.3846,32,11,20,13.0,2,Occasional / At-Risk Shoppers
4263,3,9.0,9.539392,4,18,8.0,52,6,0.1154,46,12,22,17.33,0,Full-Pantry Bulk Shoppers
4264,4,11.5,8.1034975,2,1,13.0,46,17,0.3696,29,12,19,11.5,3,Routine Convenience Buyers
4265,23,5.6086955,3.6399193,2,10,2.0,110,63,0.5727,47,11,27,4.78,3,Routine Convenience Buyers
4266,25,11.84,5.962941,6,18,8.0,222,161,0.7252,61,11,33,8.88,1,High-Value Frequent Loyalists
4267,49,6.5510206,5.877433,5,14,4.0,233,182,0.7811,51,7,19,4.76,1,High-Value Frequent Loyalists
4268,4,15.0,13.515423,0,15,30.0,40,17,0.425,23,8,15,10.0,2,Occasional / At-Risk Shoppers
4269,5,11.8,11.009088,0,18,30.0,56,28,0.5,28,13,22,11.2,0,Full-Pantry Bulk Shoppers
4270,20,9.5,9.276456,3,7,23.0,185,61,0.3297,124,16,44,9.25,0,Full-Pantry Bulk Shoppers
4271,6,23.833334,12.006943,0,13,30.0,63,28,0.4444,35,8,13,10.5,2,Occasional / At-Risk Shoppers
4272,17,8.823529,9.938784,2,9,1.0,67,35,0.5224,32,10,22,3.94,3,Routine Convenience Buyers
4273,25,11.92,6.2976184,5,16,3.0,251,147,0.5857,104,14,39,10.04,1,High-Value Frequent Loyalists
4274,5,17.0,12.328828,5,12,30.0,44,9,0.2045,35,11,18,8.8,2,Occasional / At-Risk Shoppers
4275,3,13.333333,15.275252,2,16,10.0,30,2,0.0667,28,11,18,10.0,3,Routine Convenience Buyers
4276,20,12.85,11.508693,0,13,5.0,304,96,0.3158,208,15,62,15.2,0,Full-Pantry Bulk Shoppers
4277,4,3.25,2.2173557,0,9,4.0,22,2,0.0909,20,9,16,5.5,3,Routine Convenience Buyers
4278,14,10.928572,9.910867,1,15,6.0,109,46,0.422,63,14,32,7.79,3,Routine Convenience Buyers
4279,3,20.0,17.320509,1,4,30.0,19,6,0.3158,13,7,11,6.33,2,Occasional / At-Risk Shoppers
4280,17,12.823529,11.080587,3,10,18.0,127,58,0.4567,69,12,28,7.47,3,Routine Convenience Buyers
4281,95,3.8105264,4.0457354,1,14,3.0,220,162,0.7364,58,12,29,2.32,1,High-Value Frequent Loyalists
4282,21,13.095238,9.822957,3,16,26.0,347,208,0.5994,139,14,55,16.52,0,Full-Pantry Bulk Shoppers
4283,10,6.8,5.6920996,3,15,17.0,44,16,0.3636,28,5,11,4.4,3,Routine Convenience Buyers
4284,99,3.2929294,2.3528209,6,12,3.0,360,314,0.8722,46,11,32,3.64,1,High-Value Frequent Loyalists
4285,7,17.714285,11.771637,2,21,30.0,98,67,0.6837,31,10,21,14.0,0,Full-Pantry Bulk Shoppers
4286,4,6.0,4.9665546,4,11,12.0,52,20,0.3846,32,7,16,13.0,3,Routine Convenience Buyers
4287,15,18.666666,9.72968,3,11,18.0,37,12,0.3243,25,9,20,2.47,2,Occasional / At-Risk Shoppers
4288,4,21.0,14.282857,0,17,24.0,41,7,0.1707,34,12,17,10.25,2,Occasional / At-Risk Shoppers
4289,20,9.55,8.488227,5,10,10.0,92,33,0.3587,59,13,25,4.6,3,Routine Convenience Buyers
4290,9,23.777779,10.986102,6,7,30.0,36,16,0.4444,20,10,14,4.0,2,Occasional / At-Risk Shoppers
4291,9,10.333333,6.9641943,4,12,9.0,58,18,0.3103,40,10,21,6.44,3,Routine Convenience Buyers
4292,3,20.0,17.320509,1,10,30.0,6,0,0.0,6,4,5,2.0,2,Occasional / At-Risk Shoppers
4293,3,4.6666665,4.041452,1,10,7.0,56,4,0.0714,52,5,16,18.67,3,Routine Convenience Buyers
4294,50,7.16,5.3005967,3,16,8.0,315,163,0.5175,152,15,49,6.3,1,High-Value Frequent Loyalists
4295,7,11.428572,9.378293,1,10,21.0,68,16,0.2353,52,12,29,9.71,3,Routine Convenience Buyers
4296,4,12.25,12.816006,1,12,7.0,80,32,0.4,48,9,22,20.0,0,Full-Pantry Bulk Shoppers
4297,58,6.1551723,3.869819,5,15,8.0,1492,1192,0.7989,300,12,47,25.72,1,High-Value Frequent Loyalists
4298,14,14.928572,12.143148,4,8,5.0,130,75,0.5769,55,12,25,9.29,3,Routine Convenience Buyers
4299,37,8.216216,7.028257,3,10,15.0,393,257,0.6539,136,15,40,10.62,1,High-Value Frequent Loyalists
4300,32,10.4375,6.978943,5,15,11.0,404,261,0.646,143,13,49,12.62,1,High-Value Frequent Loyalists
4301,3,18.333334,16.072752,0,15,25.0,46,3,0.0652,43,13,28,15.33,0,Full-Pantry Bulk Shoppers
4302,14,10.142858,6.0746274,5,8,7.0,62,34,0.5484,28,12,17,4.43,3,Routine Convenience Buyers
4303,10,12.2,11.839669,0,13,0.0,104,29,0.2788,75,14,40,10.4,3,Routine Convenience Buyers
4304,5,24.0,13.416408,4,8,30.0,113,51,0.4513,62,11,29,22.6,0,Full-Pantry Bulk Shoppers
4305,10,18.2,10.706177,2,17,30.0,94,26,0.2766,68,9,24,9.4,2,Occasional / At-Risk Shoppers
4306,3,20.0,17.320509,3,13,30.0,27,3,0.1111,24,9,12,9.0,2,Occasional / At-Risk Shoppers
4307,3,20.0,17.320509,0,16,30.0,6,0,0.0,6,4,6,2.0,2,Occasional / At-Risk Shoppers
4308,6,10.333333,9.647106,4,13,27.0,15,11,0.7333,4,1,3,2.5,2,Occasional / At-Risk Shoppers
4309,8,19.125,10.669549,5,15,11.0,55,20,0.3636,35,11,23,6.88,2,Occasional / At-Risk Shoppers
4310,6,10.333333,8.778762,1,10,22.0,6,5,0.8333,1,1,1,1.0,3,Routine Convenience Buyers
4311,12,17.0,11.102825,6,18,30.0,79,14,0.1772,65,13,32,6.58,2,Occasional / At-Risk Shoppers
4312,29,9.24138,6.294301,3,19,9.0,294,198,0.6735,96,14,40,10.14,1,High-Value Frequent Loyalists
4313,11,7.0,3.6055512,1,19,6.0,137,104,0.7591,33,12,18,12.45,1,High-Value Frequent Loyalists
4314,3,12.0,15.874508,0,12,30.0,21,2,0.0952,19,8,15,7.0,2,Occasional / At-Risk Shoppers
4315,7,17.428572,11.237692,1,17,28.0,45,17,0.3778,28,10,16,6.43,2,Occasional / At-Risk Shoppers
4316,6,3.3333333,2.8751812,5,17,5.0,82,13,0.1585,69,14,43,13.67,3,Routine Convenience Buyers
4317,11,7.4545455,6.3144855,4,14,3.0,167,72,0.4311,95,15,38,15.18,0,Full-Pantry Bulk Shoppers
4318,9,10.555555,8.217528,1,14,12.0,103,50,0.4854,53,10,24,11.44,3,Routine Convenience Buyers
4319,4,16.0,14.764823,6,7,30.0,37,14,0.3784,23,8,16,9.25,2,Occasional / At-Risk Shoppers
4320,30,11.366667,7.9545403,3,10,7.0,87,56,0.6437,31,11,23,2.9,1,High-Value Frequent Loyalists
4321,12,14.333333,10.093502,0,14,30.0,58,31,0.5345,27,8,17,4.83,2,Occasional / At-Risk Shoppers
4322,12,13.083333,8.306168,0,11,21.0,45,36,0.8,9,3,5,3.75,3,Routine Convenience Buyers
4323,37,7.864865,5.7114024,2,8,11.0,382,176,0.4607,206,19,70,10.32,1,High-Value Frequent Loyalists
4324,15,14.933333,9.34625,6,12,18.0,96,34,0.3542,62,13,35,6.4,2,Occasional / At-Risk Shoppers
4325,26,12.230769,8.496153,5,16,23.0,223,150,0.6726,73,12,31,8.58,0,Full-Pantry Bulk Shoppers
4326,53,6.716981,1.6216961,5,9,7.0,542,473,0.8727,69,9,22,10.23,1,High-Value Frequent Loyalists
4327,12,15.583333,9.189504,5,17,30.0,99,42,0.4242,57,13,33,8.25,2,Occasional / At-Risk Shoppers
